Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","478","Mauritania","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","36.91","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","18.09","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","1.83","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","6.97","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.8","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","31.73","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","38.4","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","10.3","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.8","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","3.31","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","38.37","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","34.2","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","33.19","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.62","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.27","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","7.9","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","35.59","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","5.02","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","11.94","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","21.4","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","89.65","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","40.89","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","1.09","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","35.42","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","74.08","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","20.34","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.93","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","1.31","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","11.19","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","7.59","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","7.66","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","7.53","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","4.28","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","66.53","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","24.03","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","13.44","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","23.66","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","16.48","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","21.61","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","4.83","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","524","Nepal","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","6.39","E","Estimated value"
"FBS","Food Balances (2010-)","524","Nepal","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","124.59","E","Estimated value"
"FBS","Food Balances (2010-)","524","Nepal","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","46.74","E","Estimated value"
"FBS","Food Balances (2010-)","524","Nepal","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","524","Nepal","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","528","Netherlands (Kingdom of the)","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","42.26","E","Estimated value"
"FBS","Food Balances (2010-)","528","Netherlands (Kingdom of the)","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","49.43","E","Estimated value"
"FBS","Food Balances (2010-)","528","Netherlands (Kingdom of the)","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","21.72","E","Estimated value"
"FBS","Food Balances (2010-)","528","Netherlands (Kingdom of the)","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","3.52","E","Estimated value"
"FBS","Food Balances (2010-)","528","Netherlands (Kingdom of the)","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","540","New Caledonia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","28.92","E","Estimated value"
"FBS","Food Balances (2010-)","540","New Caledonia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","66.92","E","Estimated value"
"FBS","Food Balances (2010-)","540","New Caledonia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","28.56","E","Estimated value"
"FBS","Food Balances (2010-)","540","New Caledonia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","540","New Caledonia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","3.05","E","Estimated value"
"FBS","Food Balances (2010-)","554","New Zealand","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","48.11","E","Estimated value"
"FBS","Food Balances (2010-)","554","New Zealand","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","102.34","E","Estimated value"
"FBS","Food Balances (2010-)","554","New Zealand","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","21.53","E","Estimated value"
"FBS","Food Balances (2010-)","554","New Zealand","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.7","E","Estimated value"
"FBS","Food Balances (2010-)","554","New Zealand","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","39.37","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","14.81","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","2.81","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.46","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.14","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","5.95","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","52.81","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","23.23","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","2.69","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","10.54","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","51.17","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","15.04","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.01","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.59","E","Estimated value"
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","35.77","E","Estimated value"
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","189.9","E","Estimated value"
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","25.94","E","Estimated value"
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.14","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","29.41","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","60.34","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","23.31","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.77","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","23.48","E","Estimated value"
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","68.01","E","Estimated value"
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","45.59","E","Estimated value"
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","2.5","E","Estimated value"
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","2.35","E","Estimated value"
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","22.58","E","Estimated value"
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","13.29","E","Estimated value"
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","24.56","E","Estimated value"
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","31.47","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","11.26","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","13.76","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.82","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.7","E","Estimated value"
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","7.54","E","Estimated value"
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","61.04","E","Estimated value"
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","120.49","E","Estimated value"
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","54.9","E","Estimated value"
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.72","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","27.51","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","32.36","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","16.39","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","20.51","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","47.66","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","21.34","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.22","E","Estimated value"
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","2.96","E","Estimated value"
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","21.56","E","Estimated value"
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","57.19","E","Estimated value"
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","39.11","E","Estimated value"
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.3","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","40.08","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","71.93","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","19.84","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","620","Portugal","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","24.05","E","Estimated value"
"FBS","Food Balances (2010-)","620","Portugal","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","70.82","E","Estimated value"
"FBS","Food Balances (2010-)","620","Portugal","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","22.73","E","Estimated value"
"FBS","Food Balances (2010-)","620","Portugal","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.36","E","Estimated value"
"FBS","Food Balances (2010-)","620","Portugal","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","1.63","E","Estimated value"
"FBS","Food Balances (2010-)","410","Republic of Korea","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","27.94","E","Estimated value"
"FBS","Food Balances (2010-)","410","Republic of Korea","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","161.25","E","Estimated value"
"FBS","Food Balances (2010-)","410","Republic of Korea","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","21.05","E","Estimated value"
"FBS","Food Balances (2010-)","410","Republic of Korea","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","410","Republic of Korea","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.95","E","Estimated value"
"FBS","Food Balances (2010-)","498","Republic of Moldova","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","17.25","E","Estimated value"
"FBS","Food Balances (2010-)","498","Republic of Moldova","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","39.92","E","Estimated value"
"FBS","Food Balances (2010-)","498","Republic of Moldova","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","22.05","E","Estimated value"
"FBS","Food Balances (2010-)","498","Republic of Moldova","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","498","Republic of Moldova","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.77","E","Estimated value"
"FBS","Food Balances (2010-)","642","Romania","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","24.77","E","Estimated value"
"FBS","Food Balances (2010-)","642","Romania","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","126.58","E","Estimated value"
"FBS","Food Balances (2010-)","642","Romania","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","30.78","E","Estimated value"
"FBS","Food Balances (2010-)","642","Romania","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.76","E","Estimated value"
"FBS","Food Balances (2010-)","642","Romania","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.38","E","Estimated value"
"FBS","Food Balances (2010-)","643","Russian Federation","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","37.92","E","Estimated value"
"FBS","Food Balances (2010-)","643","Russian Federation","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","73.04","E","Estimated value"
"FBS","Food Balances (2010-)","643","Russian Federation","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","17.18","E","Estimated value"
"FBS","Food Balances (2010-)","643","Russian Federation","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","3.8","E","Estimated value"
"FBS","Food Balances (2010-)","643","Russian Federation","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","10.1","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","36.05","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","10.63","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.8","E","Estimated value"
"FBS","Food Balances (2010-)","646","Rwanda","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","4.22","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","32.37","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","11.76","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","32.69","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","3.9","E","Estimated value"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","16.37","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","38.52","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","26.51","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","31.09","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","662","Saint Lucia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","8.58","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","41.39","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","42.79","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","53.83","E","Estimated value"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.02","E","Estimated value"
